TRACK,TREATMENT,LABEL,FUTURE,ADJUST,METHOD,CURVE
2,CC,product.HarvestedVolume.managed.CW.CC,0,R,,35
2,CC,product.HarvestedVolume.managed.DR.CC,0,R,,36
2,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,37
2,CC,product.HarvestedVolume.managed.HW.CC,0,R,,38
2,CC,product.HarvestedVolume.managed.SS.CC,0,R,,39
2,CC,product.HarvestedVolume.managed.Total.CC,0,R,,40
2,CC,product.QMDNumerator.managed.CWHvm_DR_HW_M.CC,0,R,,96
2,CC,product.Seral.area.immature.CWHvm_DR_HW_M.CC,0,R,,97
2,CC,product.Seral.area.mature.CWHvm_DR_HW_M.CC,0,R,,98
2,CC,product.Seral.area.overmature.CWHvm_DR_HW_M.CC,0,R,,99
2,CC,product.Seral.area.regenerating.CWHvm_DR_HW_M.CC,0,R,,41
2,CC,product.Seral.area.young.CWHvm_DR_HW_M.CC,0,R,,41
2,CC,product.SpeciesProp.managed.CW,0,R,,100
2,CC,product.SpeciesProp.managed.DR,0,R,,101
2,CC,product.SpeciesProp.managed.FDC,0,R,,102
2,CC,product.SpeciesProp.managed.HW,0,R,,103
2,CC,product.SpeciesProp.managed.SS,0,R,,104
2,CC,product.Treated.managed.CC,0,R,,105
2,CC,product.Treated.managed.CWHvm_DR_HW_M.CC,0,R,,105
2,CC,product.Yield.managed.CW,0,R,,35
2,CC,product.Yield.managed.DR,0,R,,36
2,CC,product.Yield.managed.FDC,0,R,,37
2,CC,product.Yield.managed.HW,0,R,,38
2,CC,product.Yield.managed.SS,0,R,,39
2,CC,product.Yield.managed.Total,0,R,,40
4,CC,product.HarvestedVolume.managed.BA.CC,0,R,,136
4,CC,product.HarvestedVolume.managed.CW.CC,0,R,,137
4,CC,product.HarvestedVolume.managed.DR.CC,0,R,,138
4,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,139
4,CC,product.HarvestedVolume.managed.HW.CC,0,R,,140
4,CC,product.HarvestedVolume.managed.PL.CC,0,R,,141
4,CC,product.HarvestedVolume.managed.SS.CC,0,R,,141
4,CC,product.HarvestedVolume.managed.Total.CC,0,R,,142
4,CC,product.QMDNumerator.managed.CWHvm_FDC_HW_H.CC,0,R,,208
4,CC,product.Seral.area.immature.CWHvm_FDC_HW_H.CC,0,R,,209
4,CC,product.Seral.area.mature.CWHvm_FDC_HW_H.CC,0,R,,210
4,CC,product.Seral.area.overmature.CWHvm_FDC_HW_H.CC,0,R,,211
4,CC,product.Seral.area.regenerating.CWHvm_FDC_HW_H.CC,0,R,,143
4,CC,product.Seral.area.young.CWHvm_FDC_HW_H.CC,0,R,,143
4,CC,product.SpeciesProp.managed.BA,0,R,,212
4,CC,product.SpeciesProp.managed.CW,0,R,,213
4,CC,product.SpeciesProp.managed.DR,0,R,,214
4,CC,product.SpeciesProp.managed.FDC,0,R,,215
4,CC,product.SpeciesProp.managed.HW,0,R,,216
4,CC,product.SpeciesProp.managed.PL,0,R,,217
4,CC,product.SpeciesProp.managed.SS,0,R,,217
4,CC,product.Treated.managed.CC,0,R,,218
