TRACK,LABEL,METHOD,CURVE
1,feature.Area.og1.CWHvm_DR_HW_M,,0
1,feature.Area.og1.total,,0
1,feature.Area.og2.CWHvm_DR_HW_M,,1
1,feature.Area.og2.total,,1
1,feature.Area.unmanaged,,2
1,feature.Height.unmanaged.CWHvm_DR_HW_M,,3
1,feature.QMD.unmanaged.CWHvm_DR_HW_M,,4
1,feature.Seral.CWHvm_DR_HW_M.immature,,5
1,feature.Seral.CWHvm_DR_HW_M.mature,,6
1,feature.Seral.CWHvm_DR_HW_M.overmature,,7
1,feature.Seral.CWHvm_DR_HW_M.regenerating,,8
1,feature.Seral.CWHvm_DR_HW_M.young,,9
1,feature.Seral.immature,,5
1,feature.Seral.mature,,6
1,feature.Seral.overmature,,7
1,feature.Seral.regenerating,,8
1,feature.Seral.young,,9
1,feature.SpeciesProp.unmanaged.CW,,10
1,feature.SpeciesProp.unmanaged.DR,,11
1,feature.SpeciesProp.unmanaged.FDC,,12
1,feature.SpeciesProp.unmanaged.HW,,13
1,feature.SpeciesProp.unmanaged.SS,,14
1,feature.StemsPerHa.unmanaged.CWHvm_DR_HW_M,,15
1,feature.Yield.unmanaged.CW,,16
1,feature.Yield.unmanaged.DR,,17
1,feature.Yield.unmanaged.FDC,,18
1,feature.Yield.unmanaged.HW,,19
1,feature.Yield.unmanaged.SS,,20
1,feature.Yield.unmanaged.Total,,21
2,feature.Area.managed,,22
2,feature.Area.og1.CWHvm_DR_HW_M,,23
2,feature.Area.og1.total,,23
2,feature.Area.og2.CWHvm_DR_HW_M,,24
2,feature.Area.og2.total,,24
2,feature.Height.managed.CWHvm_DR_HW_M,,25
2,feature.QMD.managed.CWHvm_DR_HW_M,,26
2,feature.Seral.CWHvm_DR_HW_M.immature,,27
2,feature.Seral.CWHvm_DR_HW_M.mature,,28
2,feature.Seral.CWHvm_DR_HW_M.overmature,,29
2,feature.Seral.CWHvm_DR_HW_M.regenerating,,30
2,feature.Seral.CWHvm_DR_HW_M.young,,31
2,feature.Seral.immature,,27
2,feature.Seral.mature,,28
2,feature.Seral.overmature,,29
2,feature.Seral.regenerating,,30
2,feature.Seral.young,,31
2,feature.SpeciesProp.managed.CW,,10
2,feature.SpeciesProp.managed.DR,,11
2,feature.SpeciesProp.managed.FDC,,32
2,feature.SpeciesProp.managed.HW,,13
2,feature.SpeciesProp.managed.SS,,14
2,feature.StemsPerHa.managed.CWHvm_DR_HW_M,,33
2,feature.Yield.managed.CW,,34
2,feature.Yield.managed.DR,,35
2,feature.Yield.managed.FDC,,36
2,feature.Yield.managed.HW,,37
2,feature.Yield.managed.SS,,38
2,feature.Yield.managed.Total,,39
3,feature.Area.managed,,2
3,feature.Area.og1.CWHvm_FDC_HW_H,,111
3,feature.Area.og1.total,,111
3,feature.Area.og2.CWHvm_FDC_HW_H,,1
3,feature.Area.og2.total,,1
3,feature.Height.managed.CWHvm_FDC_HW_H,,112
3,feature.QMD.managed.CWHvm_FDC_HW_H,,113
3,feature.Seral.CWHvm_FDC_HW_H.immature,,114
3,feature.Seral.CWHvm_FDC_HW_H.mature,,115
3,feature.Seral.CWHvm_FDC_HW_H.overmature,,116
3,feature.Seral.CWHvm_FDC_HW_H.regenerating,,8
3,feature.Seral.CWHvm_FDC_HW_H.young,,9
3,feature.Seral.immature,,114
3,feature.Seral.mature,,115
3,feature.Seral.overmature,,116
3,feature.Seral.regenerating,,8
3,feature.Seral.young,,9
3,feature.SpeciesProp.managed.BA,,117
3,feature.SpeciesProp.managed.CW,,118
3,feature.SpeciesProp.managed.DR,,119
3,feature.SpeciesProp.managed.FDC,,120
3,feature.SpeciesProp.managed.HW,,121
3,feature.SpeciesProp.managed.PL,,122
3,feature.SpeciesProp.managed.SS,,122
3,feature.StemsPerHa.managed.CWHvm_FDC_HW_H,,123
3,feature.Yield.managed.BA,,124
3,feature.Yield.managed.CW,,125
3,feature.Yield.managed.DR,,126
3,feature.Yield.managed.FDC,,127
3,feature.Yield.managed.HW,,128
3,feature.Yield.managed.PL,,129
3,feature.Yield.managed.SS,,129
3,feature.Yield.managed.Total,,130
4,feature.Area.og1.CWHvm_HW_CW_M,,214
4,feature.Area.og1.total,,214
4,feature.Area.og2.CWHvm_HW_CW_M,,1
4,feature.Area.og2.total,,1
4,feature.Area.unmanaged,,2
4,feature.Height.unmanaged.CWHvm_HW_CW_M,,215
4,feature.QMD.unmanaged.CWHvm_HW_CW_M,,216
4,feature.Seral.CWHvm_HW_CW_M.immature,,217
4,feature.Seral.CWHvm_HW_CW_M.mature,,218
4,feature.Seral.CWHvm_HW_CW_M.overmature,,219
4,feature.Seral.CWHvm_HW_CW_M.regenerating,,8
4,feature.Seral.CWHvm_HW_CW_M.young,,9
4,feature.Seral.immature,,217
4,feature.Seral.mature,,218
4,feature.Seral.overmature,,219
4,feature.Seral.regenerating,,8
4,feature.Seral.young,,9
4,feature.SpeciesProp.unmanaged.BA,,220
4,feature.SpeciesProp.unmanaged.CW,,221
4,feature.SpeciesProp.unmanaged.DR,,222
4,feature.SpeciesProp.unmanaged.FDC,,223
4,feature.SpeciesProp.unmanaged.HW,,224
4,feature.SpeciesProp.unmanaged.PLC,,225
4,feature.SpeciesProp.unmanaged.SS,,226
4,feature.SpeciesProp.unmanaged.YC,,227
4,feature.StemsPerHa.unmanaged.CWHvm_HW_CW_M,,15
4,feature.Yield.unmanaged.BA,,228
4,feature.Yield.unmanaged.CW,,229
4,feature.Yield.unmanaged.DR,,230
4,feature.Yield.unmanaged.FDC,,231
4,feature.Yield.unmanaged.HW,,232
4,feature.Yield.unmanaged.PLC,,233
4,feature.Yield.unmanaged.SS,,234
4,feature.Yield.unmanaged.Total,,235
4,feature.Yield.unmanaged.YC,,236
5,feature.Area.managed,,22
5,feature.Area.og1.CWHvm_HW_CW_M,,237
5,feature.Area.og1.total,,237
5,feature.Area.og2.CWHvm_HW_CW_M,,24
5,feature.Area.og2.total,,24
5,feature.Height.managed.CWHvm_HW_CW_M,,238
5,feature.QMD.managed.CWHvm_HW_CW_M,,239
5,feature.Seral.CWHvm_HW_CW_M.immature,,240
5,feature.Seral.CWHvm_HW_CW_M.mature,,241
5,feature.Seral.CWHvm_HW_CW_M.overmature,,242
5,feature.Seral.CWHvm_HW_CW_M.regenerating,,30
5,feature.Seral.CWHvm_HW_CW_M.young,,31
5,feature.Seral.immature,,240
5,feature.Seral.mature,,241
5,feature.Seral.overmature,,242
5,feature.Seral.regenerating,,30
5,feature.Seral.young,,31
5,feature.SpeciesProp.managed.BA,,220
5,feature.SpeciesProp.managed.CW,,221
5,feature.SpeciesProp.managed.DR,,243
5,feature.SpeciesProp.managed.FDC,,223
5,feature.SpeciesProp.managed.HW,,244
5,feature.SpeciesProp.managed.PLC,,245
5,feature.SpeciesProp.managed.SS,,226
5,feature.SpeciesProp.managed.YC,,227
5,feature.StemsPerHa.managed.CWHvm_HW_CW_M,,123
5,feature.Yield.managed.BA,,246
5,feature.Yield.managed.CW,,247
5,feature.Yield.managed.DR,,248
5,feature.Yield.managed.FDC,,249
5,feature.Yield.managed.HW,,250
5,feature.Yield.managed.PLC,,251
5,feature.Yield.managed.SS,,252
5,feature.Yield.managed.Total,,253
5,feature.Yield.managed.YC,,254
6,feature.Area.managed,,2
6,feature.Area.og1.CWHvm_HW_FDC_H,,358
6,feature.Area.og1.total,,358
6,feature.Area.og2.CWHvm_HW_FDC_H,,1
6,feature.Area.og2.total,,1
6,feature.Height.managed.CWHvm_HW_FDC_H,,359
6,feature.QMD.managed.CWHvm_HW_FDC_H,,360
6,feature.Seral.CWHvm_HW_FDC_H.immature,,114
6,feature.Seral.CWHvm_HW_FDC_H.mature,,115
6,feature.Seral.CWHvm_HW_FDC_H.overmature,,116
6,feature.Seral.CWHvm_HW_FDC_H.regenerating,,8
6,feature.Seral.CWHvm_HW_FDC_H.young,,9
6,feature.Seral.immature,,114
6,feature.Seral.mature,,115
6,feature.Seral.overmature,,116
6,feature.Seral.regenerating,,8
6,feature.Seral.young,,9
6,feature.SpeciesProp.managed.BA,,117
6,feature.SpeciesProp.managed.CW,,361
6,feature.SpeciesProp.managed.DR,,119
6,feature.SpeciesProp.managed.FDC,,362
6,feature.SpeciesProp.managed.HW,,363
6,feature.SpeciesProp.managed.PL,,122
6,feature.SpeciesProp.managed.SS,,122
6,feature.StemsPerHa.managed.CWHvm_HW_FDC_H,,123
6,feature.Yield.managed.BA,,364
6,feature.Yield.managed.CW,,365
6,feature.Yield.managed.DR,,366
6,feature.Yield.managed.FDC,,367
6,feature.Yield.managed.HW,,368
6,feature.Yield.managed.PL,,369
6,feature.Yield.managed.SS,,369
