TRACK,TREATMENT,LABEL,FUTURE,ADJUST,METHOD,CURVE
2,CC,product.HarvestedVolume.managed.CW.CC,0,R,,40
2,CC,product.HarvestedVolume.managed.DR.CC,0,R,,41
2,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,42
2,CC,product.HarvestedVolume.managed.HW.CC,0,R,,43
2,CC,product.HarvestedVolume.managed.SS.CC,0,R,,44
2,CC,product.HarvestedVolume.managed.Total.CC,0,R,,45
2,CC,product.QMDNumerator.managed.CWHvm_DR_HW_M.CC,0,R,,101
2,CC,product.Seral.area.immature.CWHvm_DR_HW_M.CC,0,R,,102
2,CC,product.Seral.area.mature.CWHvm_DR_HW_M.CC,0,R,,103
2,CC,product.Seral.area.overmature.CWHvm_DR_HW_M.CC,0,R,,104
2,CC,product.Seral.area.regenerating.CWHvm_DR_HW_M.CC,0,R,,46
2,CC,product.Seral.area.young.CWHvm_DR_HW_M.CC,0,R,,46
2,CC,product.SpeciesProp.managed.CW,0,R,,105
2,CC,product.SpeciesProp.managed.DR,0,R,,106
2,CC,product.SpeciesProp.managed.FDC,0,R,,107
2,CC,product.SpeciesProp.managed.HW,0,R,,108
2,CC,product.SpeciesProp.managed.SS,0,R,,109
2,CC,product.Treated.managed.CC,0,R,,110
2,CC,product.Treated.managed.CWHvm_DR_HW_M.CC,0,R,,110
2,CC,product.Yield.managed.CW,0,R,,40
2,CC,product.Yield.managed.DR,0,R,,41
2,CC,product.Yield.managed.FDC,0,R,,42
2,CC,product.Yield.managed.HW,0,R,,43
2,CC,product.Yield.managed.SS,0,R,,44
2,CC,product.Yield.managed.Total,0,R,,45
3,CC,product.HarvestedVolume.managed.BA.CC,0,R,,131
3,CC,product.HarvestedVolume.managed.CW.CC,0,R,,132
3,CC,product.HarvestedVolume.managed.DR.CC,0,R,,133
3,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,134
3,CC,product.HarvestedVolume.managed.HW.CC,0,R,,135
3,CC,product.HarvestedVolume.managed.PL.CC,0,R,,136
3,CC,product.HarvestedVolume.managed.SS.CC,0,R,,136
3,CC,product.HarvestedVolume.managed.Total.CC,0,R,,137
3,CC,product.QMDNumerator.managed.CWHvm_FDC_HW_H.CC,0,R,,203
3,CC,product.Seral.area.immature.CWHvm_FDC_HW_H.CC,0,R,,204
3,CC,product.Seral.area.mature.CWHvm_FDC_HW_H.CC,0,R,,205
3,CC,product.Seral.area.overmature.CWHvm_FDC_HW_H.CC,0,R,,206
3,CC,product.Seral.area.regenerating.CWHvm_FDC_HW_H.CC,0,R,,138
3,CC,product.Seral.area.young.CWHvm_FDC_HW_H.CC,0,R,,138
3,CC,product.SpeciesProp.managed.BA,0,R,,207
3,CC,product.SpeciesProp.managed.CW,0,R,,208
3,CC,product.SpeciesProp.managed.DR,0,R,,209
3,CC,product.SpeciesProp.managed.FDC,0,R,,210
3,CC,product.SpeciesProp.managed.HW,0,R,,211
3,CC,product.SpeciesProp.managed.PL,0,R,,212
3,CC,product.SpeciesProp.managed.SS,0,R,,212
3,CC,product.Treated.managed.CC,0,R,,213
3,CC,product.Treated.managed.CWHvm_FDC_HW_H.CC,0,R,,213
3,CC,product.Yield.managed.BA,0,R,,131
3,CC,product.Yield.managed.CW,0,R,,132
3,CC,product.Yield.managed.DR,0,R,,133
3,CC,product.Yield.managed.FDC,0,R,,134
3,CC,product.Yield.managed.HW,0,R,,135
3,CC,product.Yield.managed.PL,0,R,,136
3,CC,product.Yield.managed.SS,0,R,,136
3,CC,product.Yield.managed.Total,0,R,,137
5,CC,product.HarvestedVolume.managed.BA.CC,0,R,,255
5,CC,product.HarvestedVolume.managed.CW.CC,0,R,,256
5,CC,product.HarvestedVolume.managed.DR.CC,0,R,,257
5,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,258
5,CC,product.HarvestedVolume.managed.HW.CC,0,R,,259
5,CC,product.HarvestedVolume.managed.PLC.CC,0,R,,260
5,CC,product.HarvestedVolume.managed.SS.CC,0,R,,261
5,CC,product.HarvestedVolume.managed.Total.CC,0,R,,262
5,CC,product.HarvestedVolume.managed.YC.CC,0,R,,263
5,CC,product.QMDNumerator.managed.CWHvm_HW_CW_M.CC,0,R,,345
5,CC,product.Seral.area.immature.CWHvm_HW_CW_M.CC,0,R,,346
5,CC,product.Seral.area.mature.CWHvm_HW_CW_M.CC,0,R,,347
5,CC,product.Seral.area.overmature.CWHvm_HW_CW_M.CC,0,R,,348
5,CC,product.Seral.area.regenerating.CWHvm_HW_CW_M.CC,0,R,,264
5,CC,product.Seral.area.young.CWHvm_HW_CW_M.CC,0,R,,264
5,CC,product.SpeciesProp.managed.BA,0,R,,349
5,CC,product.SpeciesProp.managed.CW,0,R,,350
