TRACK,BEGIN,END,TREATMENT,MANUAL,NEWTRACK,ADJUST,OFFSET,RETAIN,CURVE,CYCLE,ELIGIBILITY
2,100,756,CC,false,2,A,0,0,,0,
4,70,756,CC,false,4,A,0,0,,0,
4,40,40,CT,false,5,R,0,0,,0,
5,70,756,CC,false,4,A,0,0,,0,
5,54,54,F1,false,6,R,0,0,,0,
6,70,756,CC,false,4,A,0,0,,0,
6,64,64,F2,false,7,R,0,0,,0,
7,70,756,CC,false,4,A,0,0,,0,
7,74,74,F3,false,8,R,0,0,,0,
8,70,756,CC,false,4,A,0,0,,0,
10,90,756,CC,false,10,A,0,0,,0,
12,70,756,CC,false,12,A,0,0,,0,
14,100,756,CC,false,14,A,0,0,,0,
16,100,756,CC,false,17,A,0,0,,0,
17,100,756,CC,false,17,A,0,0,,0,
19,90,756,CC,false,19,A,0,0,,0,
19,40,40,CT,false,20,R,0,0,,0,
20,90,756,CC,false,19,A,0,0,,0,
20,56,56,F1,false,21,R,0,0,,0,
21,90,756,CC,false,19,A,0,0,,0,
21,66,66,F2,false,22,R,0,0,,0,
22,90,756,CC,false,19,A,0,0,,0,
22,76,76,F3,false,23,R,0,0,,0,
23,90,756,CC,false,19,A,0,0,,0,
25,100,756,CC,false,26,A,0,0,,0,
26,100,756,CC,false,26,A,0,0,,0,
26,40,40,CT,false,27,R,0,0,,0,
27,100,756,CC,false,26,A,0,0,,0,
27,66,66,F1,false,28,R,0,0,,0,
28,100,756,CC,false,26,A,0,0,,0,
28,76,76,F2,false,29,R,0,0,,0,
29,100,756,CC,false,26,A,0,0,,0,
29,86,86,F3,false,30,R,0,0,,0,
30,100,756,CC,false,26,A,0,0,,0,
32,80,756,CC,false,32,A,0,0,,0,
34,70,756,CC,false,34,A,0,0,,0,
34,40,40,CT,false,35,R,0,0,,0,
35,70,756,CC,false,34,A,0,0,,0,
35,51,51,F1,false,36,R,0,0,,0,
36,70,756,CC,false,34,A,0,0,,0,
36,61,61,F2,false,37,R,0,0,,0,
37,70,756,CC,false,34,A,0,0,,0,
37,71,71,F3,false,38,R,0,0,,0,
38,70,756,CC,false,34,A,0,0,,0,
40,70,756,CC,false,40,A,0,0,,0,
40,40,40,CT,false,41,R,0,0,,0,
41,70,756,CC,false,40,A,0,0,,0,
41,51,51,F1,false,42,R,0,0,,0,
42,70,756,CC,false,40,A,0,0,,0,
42,61,61,F2,false,43,R,0,0,,0,
43,70,756,CC,false,40,A,0,0,,0,
43,71,71,F3,false,44,R,0,0,,0,
44,70,756,CC,false,40,A,0,0,,0,
46,80,756,CC,false,47,A,0,0,,0,
47,80,756,CC,false,47,A,0,0,,0,
49,80,756,CC,false,50,A,0,0,,0,
50,80,756,CC,false,50,A,0,0,,0,
52,100,756,CC,false,53,A,0,0,,0,
53,100,756,CC,false,53,A,0,0,,0,
53,40,40,CT,false,54,R,0,0,,0,
54,100,756,CC,false,53,A,0,0,,0,
54,66,66,F1,false,55,R,0,0,,0,
55,100,756,CC,false,53,A,0,0,,0,
55,76,76,F2,false,56,R,0,0,,0,
56,100,756,CC,false,53,A,0,0,,0,
56,86,86,F3,false,57,R,0,0,,0,
57,100,756,CC,false,53,A,0,0,,0,
59,90,756,CC,false,60,A,0,0,,0,
60,90,756,CC,false,60,A,0,0,,0,
62,70,756,CC,false,62,A,0,0,,0,
62,40,40,CT,false,63,R,0,0,,0,
63,70,756,CC,false,62,A,0,0,,0,
63,54,54,F1,false,64,R,0,0,,0,
64,70,756,CC,false,62,A,0,0,,0,
64,64,64,F2,false,65,R,0,0,,0,
65,70,756,CC,false,62,A,0,0,,0,
65,74,74,F3,false,66,R,0,0,,0,
66,70,756,CC,false,62,A,0,0,,0,
68,70,756,CC,false,12,A,0,0,,0,
70,80,756,CC,false,71,A,0,0,,0,
71,80,756,CC,false,71,A,0,0,,0,
74,80,756,CC,false,74,A,0,0,,0,
76,70,756,CC,false,76,A,0,0,,0,
78,80,756,CC,false,79,A,0,0,,0,
79,80,756,CC,false,79,A,0,0,,0,
81,70,756,CC,false,81,A,0,0,,0,
81,40,40,CT,false,82,R,0,0,,0,
82,70,756,CC,false,81,A,0,0,,0,
82,51,51,F1,false,83,R,0,0,,0,
83,70,756,CC,false,81,A,0,0,,0,
83,61,61,F2,false,84,R,0,0,,0,
84,70,756,CC,false,81,A,0,0,,0,
84,71,71,F3,false,85,R,0,0,,0,
85,70,756,CC,false,81,A,0,0,,0,
87,70,756,CC,false,87,A,0,0,,0,
89,80,756,CC,false,90,A,0,0,,0,
90,80,756,CC,false,90,A,0,0,,0,
92,100,756,CC,false,93,A,0,0,,0,
93,100,756,CC,false,93,A,0,0,,0,
93,40,40,CT,false,94,R,0,0,,0,
94,100,756,CC,false,93,A,0,0,,0,
94,66,66,F1,false,95,R,0,0,,0,
95,100,756,CC,false,93,A,0,0,,0,
95,76,76,F2,false,96,R,0,0,,0,
96,100,756,CC,false,93,A,0,0,,0,
96,86,86,F3,false,97,R,0,0,,0,
97,100,756,CC,false,93,A,0,0,,0,
99,90,756,CC,false,100,A,0,0,,0,
100,90,756,CC,false,100,A,0,0,,0,
100,40,40,CT,false,101,R,0,0,,0,
101,90,756,CC,false,100,A,0,0,,0,
101,56,56,F1,false,102,R,0,0,,0,
102,90,756,CC,false,100,A,0,0,,0,
102,66,66,F2,false,103,R,0,0,,0,
103,90,756,CC,false,100,A,0,0,,0,
103,76,76,F3,false,104,R,0,0,,0,
104,90,756,CC,false,100,A,0,0,,0,
106,100,756,CC,false,107,A,0,0,,0,
107,100,756,CC,false,107,A,0,0,,0,
109,90,756,CC,false,110,A,0,0,,0,
110,90,756,CC,false,110,A,0,0,,0,
113,100,756,CC,false,114,A,0,0,,0,
114,100,756,CC,false,114,A,0,0,,0,
116,70,756,CC,false,116,A,0,0,,0,
118,80,756,CC,false,32,A,0,0,,0,
120,90,756,CC,false,120,A,0,0,,0,
120,40,40,CT,false,121,R,0,0,,0,
121,90,756,CC,false,120,A,0,0,,0,
121,56,56,F1,false,122,R,0,0,,0,
122,90,756,CC,false,120,A,0,0,,0,
122,66,66,F2,false,123,R,0,0,,0,
123,90,756,CC,false,120,A,0,0,,0,
123,76,76,F3,false,124,R,0,0,,0,
124,90,756,CC,false,120,A,0,0,,0,
126,80,756,CC,false,127,A,0,0,,0,
127,80,756,CC,false,127,A,0,0,,0,
129,80,756,CC,false,130,A,0,0,,0,
130,80,756,CC,false,130,A,0,0,,0,
132,100,756,CC,false,132,A,0,0,,0,
134,90,756,CC,false,134,A,0,0,,0,
134,40,40,CT,false,135,R,0,0,,0,
135,90,756,CC,false,134,A,0,0,,0,
135,56,56,F1,false,136,R,0,0,,0,
136,90,756,CC,false,134,A,0,0,,0,
136,66,66,F2,false,137,R,0,0,,0,
137,90,756,CC,false,134,A,0,0,,0,
137,76,76,F3,false,138,R,0,0,,0,
138,90,756,CC,false,134,A,0,0,,0,
140,100,756,CC,false,141,A,0,0,,0,
141,100,756,CC,false,141,A,0,0,,0,
143,80,756,CC,false,144,A,0,0,,0,
144,80,756,CC,false,144,A,0,0,,0,
146,100,756,CC,false,147,A,0,0,,0,
147,100,756,CC,false,147,A,0,0,,0,
147,40,40,CT,false,148,R,0,0,,0,
148,100,756,CC,false,147,A,0,0,,0,
148,66,66,F1,false,149,R,0,0,,0,
149,100,756,CC,false,147,A,0,0,,0,
149,76,76,F2,false,150,R,0,0,,0,
150,100,756,CC,false,147,A,0,0,,0,
150,86,86,F3,false,151,R,0,0,,0,
151,100,756,CC,false,147,A,0,0,,0,
153,100,756,CC,false,154,A,0,0,,0,
154,100,756,CC,false,154,A,0,0,,0,
154,40,40,CT,false,155,R,0,0,,0,
155,100,756,CC,false,154,A,0,0,,0,
155,66,66,F1,false,156,R,0,0,,0,
156,100,756,CC,false,154,A,0,0,,0,
156,76,76,F2,false,157,R,0,0,,0,
157,100,756,CC,false,154,A,0,0,,0,
157,86,86,F3,false,158,R,0,0,,0,
158,100,756,CC,false,154,A,0,0,,0,
160,100,756,CC,false,160,A,0,0,,0,
162,100,756,CC,false,162,A,0,0,,0,
164,90,756,CC,false,164,A,0,0,,0,
164,40,40,CT,false,165,R,0,0,,0,
165,90,756,CC,false,164,A,0,0,,0,
165,56,56,F1,false,166,R,0,0,,0,
166,90,756,CC,false,164,A,0,0,,0,
166,66,66,F2,false,167,R,0,0,,0,
167,90,756,CC,false,164,A,0,0,,0,
167,76,76,F3,false,168,R,0,0,,0,
168,90,756,CC,false,164,A,0,0,,0,
170,100,756,CC,false,171,A,0,0,,0,
171,100,756,CC,false,171,A,0,0,,0,
171,40,40,CT,false,172,R,0,0,,0,
172,100,756,CC,false,171,A,0,0,,0,
172,66,66,F1,false,173,R,0,0,,0,
173,100,756,CC,false,171,A,0,0,,0,
173,76,76,F2,false,174,R,0,0,,0,
174,100,756,CC,false,171,A,0,0,,0,
174,86,86,F3,false,175,R,0,0,,0,
175,100,756,CC,false,171,A,0,0,,0,
177,100,756,CC,false,178,A,0,0,,0,
178,100,756,CC,false,178,A,0,0,,0,
178,40,40,CT,false,179,R,0,0,,0,
179,100,756,CC,false,178,A,0,0,,0,
179,66,66,F1,false,180,R,0,0,,0,
180,100,756,CC,false,178,A,0,0,,0,
180,76,76,F2,false,181,R,0,0,,0,
181,100,756,CC,false,178,A,0,0,,0,
181,86,86,F3,false,182,R,0,0,,0,
182,100,756,CC,false,178,A,0,0,,0,
185,100,756,CC,false,186,A,0,0,,0,
186,100,756,CC,false,186,A,0,0,,0,
186,40,40,CT,false,187,R,0,0,,0,
187,100,756,CC,false,186,A,0,0,,0,
187,66,66,F1,false,188,R,0,0,,0,
188,100,756,CC,false,186,A,0,0,,0,
188,76,76,F2,false,189,R,0,0,,0,
189,100,756,CC,false,186,A,0,0,,0,
189,86,86,F3,false,190,R,0,0,,0,
190,100,756,CC,false,186,A,0,0,,0,
192,70,756,CC,false,192,A,0,0,,0,
194,70,756,CC,false,194,A,0,0,,0,
196,80,756,CC,false,196,A,0,0,,0,
198,70,756,CC,false,198,A,0,0,,0,
198,40,40,CT,false,199,R,0,0,,0,
199,70,756,CC,false,198,A,0,0,,0,
199,51,51,F1,false,200,R,0,0,,0,
200,70,756,CC,false,198,A,0,0,,0,
200,61,61,F2,false,201,R,0,0,,0,
201,70,756,CC,false,198,A,0,0,,0,
201,71,71,F3,false,202,R,0,0,,0,
202,70,756,CC,false,198,A,0,0,,0,
204,100,756,CC,false,205,A,0,0,,0,
205,100,756,CC,false,205,A,0,0,,0,
205,40,40,CT,false,206,R,0,0,,0,
206,100,756,CC,false,205,A,0,0,,0,
206,66,66,F1,false,207,R,0,0,,0,
207,100,756,CC,false,205,A,0,0,,0,
207,76,76,F2,false,208,R,0,0,,0,
208,100,756,CC,false,205,A,0,0,,0,
208,86,86,F3,false,209,R,0,0,,0,
209,100,756,CC,false,205,A,0,0,,0,
211,80,756,CC,false,212,A,0,0,,0,
212,80,756,CC,false,212,A,0,0,,0,
214,70,756,CC,false,215,A,0,0,,0,
215,70,756,CC,false,215,A,0,0,,0,
215,40,40,CT,false,216,R,0,0,,0,
216,70,756,CC,false,215,A,0,0,,0,
216,51,51,F1,false,217,R,0,0,,0,
217,70,756,CC,false,215,A,0,0,,0,
217,61,61,F2,false,218,R,0,0,,0,
218,70,756,CC,false,215,A,0,0,,0,
218,71,71,F3,false,219,R,0,0,,0,
219,70,756,CC,false,215,A,0,0,,0,
221,70,756,CC,false,221,A,0,0,,0,
223,70,756,CC,false,223,A,0,0,,0,
225,100,756,CC,false,226,A,0,0,,0,
226,100,756,CC,false,226,A,0,0,,0,
226,40,40,CT,false,227,R,0,0,,0,
227,100,756,CC,false,226,A,0,0,,0,
227,66,66,F1,false,228,R,0,0,,0,
228,100,756,CC,false,226,A,0,0,,0,
228,76,76,F2,false,229,R,0,0,,0,
229,100,756,CC,false,226,A,0,0,,0,
229,86,86,F3,false,230,R,0,0,,0,
230,100,756,CC,false,226,A,0,0,,0,
232,100,756,CC,false,233,A,0,0,,0,
233,100,756,CC,false,233,A,0,0,,0,
233,40,40,CT,false,234,R,0,0,,0,
234,100,756,CC,false,233,A,0,0,,0,
234,66,66,F1,false,235,R,0,0,,0,
235,100,756,CC,false,233,A,0,0,,0,
235,76,76,F2,false,236,R,0,0,,0,
236,100,756,CC,false,233,A,0,0,,0,
236,86,86,F3,false,237,R,0,0,,0,
237,100,756,CC,false,233,A,0,0,,0,
240,90,756,CC,false,241,A,0,0,,0,
241,90,756,CC,false,241,A,0,0,,0,
243,70,756,CC,false,243,A,0,0,,0,
245,70,756,CC,false,245,A,0,0,,0,
247,100,756,CC,false,248,A,0,0,,0,
248,100,756,CC,false,248,A,0,0,,0,
250,80,756,CC,false,250,A,0,0,,0,
252,70,756,CC,false,253,A,0,0,,0,
253,70,756,CC,false,253,A,0,0,,0,
255,90,756,CC,false,255,A,0,0,,0,
255,40,40,CT,false,256,R,0,0,,0,
256,90,756,CC,false,255,A,0,0,,0,
256,56,56,F1,false,257,R,0,0,,0,
257,90,756,CC,false,255,A,0,0,,0,
257,66,66,F2,false,258,R,0,0,,0,
258,90,756,CC,false,255,A,0,0,,0,
258,76,76,F3,false,259,R,0,0,,0,
259,90,756,CC,false,255,A,0,0,,0,
261,80,756,CC,false,262,A,0,0,,0,
262,80,756,CC,false,262,A,0,0,,0,
264,100,756,CC,false,265,A,0,0,,0,
265,100,756,CC,false,265,A,0,0,,0,
265,40,40,CT,false,266,R,0,0,,0,
266,100,756,CC,false,265,A,0,0,,0,
266,66,66,F1,false,267,R,0,0,,0,
267,100,756,CC,false,265,A,0,0,,0,
267,76,76,F2,false,268,R,0,0,,0,
268,100,756,CC,false,265,A,0,0,,0,
268,86,86,F3,false,269,R,0,0,,0,
269,100,756,CC,false,265,A,0,0,,0,
271,70,756,CC,false,271,A,0,0,,0,
271,40,40,CT,false,272,R,0,0,,0,
272,70,756,CC,false,271,A,0,0,,0,
272,54,54,F1,false,273,R,0,0,,0,
273,70,756,CC,false,271,A,0,0,,0,
273,64,64,F2,false,274,R,0,0,,0,
274,70,756,CC,false,271,A,0,0,,0,
274,74,74,F3,false,275,R,0,0,,0,
275,70,756,CC,false,271,A,0,0,,0,
277,100,756,CC,false,278,A,0,0,,0,
278,100,756,CC,false,278,A,0,0,,0,
280,90,756,CC,false,281,A,0,0,,0,
281,90,756,CC,false,281,A,0,0,,0,
283,70,756,CC,false,283,A,0,0,,0,
283,40,40,CT,false,284,R,0,0,,0,
284,70,756,CC,false,283,A,0,0,,0,
284,51,51,F1,false,285,R,0,0,,0,
285,70,756,CC,false,283,A,0,0,,0,
285,61,61,F2,false,286,R,0,0,,0,
286,70,756,CC,false,283,A,0,0,,0,
286,71,71,F3,false,287,R,0,0,,0,
287,70,756,CC,false,283,A,0,0,,0,
289,70,756,CC,false,289,A,0,0,,0,
291,100,756,CC,false,292,A,0,0,,0,
292,100,756,CC,false,292,A,0,0,,0,
292,40,40,CT,false,293,R,0,0,,0,
293,100,756,CC,false,292,A,0,0,,0,
293,66,66,F1,false,294,R,0,0,,0,
294,100,756,CC,false,292,A,0,0,,0,
294,76,76,F2,false,295,R,0,0,,0,
295,100,756,CC,false,292,A,0,0,,0,
295,86,86,F3,false,296,R,0,0,,0,
296,100,756,CC,false,292,A,0,0,,0,
298,100,756,CC,false,298,A,0,0,,0,
300,100,756,CC,false,301,A,0,0,,0,
301,100,756,CC,false,301,A,0,0,,0,
301,40,40,CT,false,302,R,0,0,,0,
302,100,756,CC,false,301,A,0,0,,0,
302,66,66,F1,false,303,R,0,0,,0,
303,100,756,CC,false,301,A,0,0,,0,
303,76,76,F2,false,304,R,0,0,,0,
304,100,756,CC,false,301,A,0,0,,0,
304,86,86,F3,false,305,R,0,0,,0,
305,100,756,CC,false,301,A,0,0,,0,
307,70,756,CC,false,307,A,0,0,,0,
309,70,756,CC,false,310,A,0,0,,0,
310,70,756,CC,false,310,A,0,0,,0,
312,100,756,CC,false,313,A,0,0,,0,
313,100,756,CC,false,313,A,0,0,,0,
313,40,40,CT,false,314,R,0,0,,0,
314,100,756,CC,false,313,A,0,0,,0,
314,66,66,F1,false,315,R,0,0,,0,
315,100,756,CC,false,313,A,0,0,,0,
315,76,76,F2,false,316,R,0,0,,0,
316,100,756,CC,false,313,A,0,0,,0,
316,86,86,F3,false,317,R,0,0,,0,
317,100,756,CC,false,313,A,0,0,,0,
319,80,756,CC,false,319,A,0,0,,0,
321,90,756,CC,false,322,A,0,0,,0,
322,90,756,CC,false,322,A,0,0,,0,
324,100,756,CC,false,325,A,0,0,,0,
325,100,756,CC,false,325,A,0,0,,0,
327,100,756,CC,false,328,A,0,0,,0,
328,100,756,CC,false,328,A,0,0,,0,
328,40,40,CT,false,329,R,0,0,,0,
329,100,756,CC,false,328,A,0,0,,0,
329,66,66,F1,false,330,R,0,0,,0,
330,100,756,CC,false,328,A,0,0,,0,
330,76,76,F2,false,331,R,0,0,,0,
331,100,756,CC,false,328,A,0,0,,0,
331,86,86,F3,false,332,R,0,0,,0,
332,100,756,CC,false,328,A,0,0,,0,
